unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_7mpf_4k6g,vehicle_type,closed_date,resolution_description,facility_type,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location,due_date,taxi_company_borough
65457959,2025-07-04T22:48:18.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11693,208 BEACH   94 STREET,BEACH   94 STREET,ROCKAWAY BEACH BOULEVARD,DE SOTA ROAD,ROCKAWAY BEACH BOULEVARD,DE SOTA ROAD,ADDRESS,FAR ROCKAWAY,BEACH   94 STREET,Closed,2025-07-04T23:36:51.000,14 QUEENS,,QUEENS,1035175,152866,ONLINE,Unspecified,QUEENS,40.58611169954978,-73.81665450379937,"{'latitude': '40.58611169954978', 'longitude': '-73.81665450379937', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20531,51,3,41,58,58,,2025-07-04T23:36:46.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65466943,2025-07-04T22:48:11.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11369,31-09 95 STREET,95 STREET,31 AVENUE,JACKSON MILL ROAD,31 AVENUE,JACKSON MILL ROAD,ADDRESS,EAST ELMHURST,95 STREET,Closed,2025-07-04T23:03:00.000,03 QUEENS,4014070004,QUEENS,1019237,216258,MOBILE,Unspecified,QUEENS,40.76018549473465,-73.87370700600533,"{'latitude': '40.76018549473465', 'longitude': '-73.87370700600533', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14511,65,3,21,73,73,,2025-07-04T23:02:56.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65464132,2025-07-04T22:48:02.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10471,6469 BROADWAY,BROADWAY,WEST  256 STREET,MOSHOLU AVENUE,WEST  256 STREET,MOSHOLU AVENUE,ADDRESS,BRONX,BROADWAY,Closed,2025-07-04T23:05:20.000,08 BRONX,2058517501,BRONX,1012886,268709,PHONE,Unspecified,BRONX,40.90417112270528,-73.8964083599878,"{'latitude': '40.90417112270528', 'longitude': '-73.8964083599878', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11609,48,5,40,33,33,Other,2025-07-04T23:05:16.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65457703,2025-07-04T22:47:56.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10009,623 EAST   11 STREET,EAST   11 STREET,AVENUE B,AVENUE C,AVENUE B,AVENUE C,ADDRESS,NEW YORK,EAST   11 STREET,Closed,2025-07-04T23:17:02.000,03 MANHATTAN,1003940057,MANHATTAN,990224,204160,ONLINE,Unspecified,MANHATTAN,40.72704671614163,-73.97844631124119,"{'latitude': '40.72704671614163', 'longitude': '-73.97844631124119', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11729,70,4,50,5,5,,2025-07-04T23:16:59.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,,,
65466976,2025-07-04T22:47:55.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11208,14 SHERIDAN AVENUE,SHERIDAN AVENUE,ATLANTIC AVENUE,MC KINLEY AVENUE,ATLANTIC AVENUE,MC KINLEY AVENUE,ADDRESS,BROOKLYN,SHERIDAN AVENUE,Closed,2025-07-04T23:49:12.000,05 BROOKLYN,3041730041,BROOKLYN,1020877,187803,ONLINE,Unspecified,BROOKLYN,40.68207683878811,-73.86794193501046,"{'latitude': '40.68207683878811', 'longitude': '-73.86794193501046', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17215,45,2,37,47,47,,2025-07-04T23:49:09.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65465356,2025-07-04T22:47:54.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11354,140-11 32 AVENUE,32 AVENUE,140 STREET,LEAVITT STREET,140 STREET,LEAVITT STREET,ADDRESS,FLUSHING,32 AVENUE,Closed,2025-07-04T23:20:31.000,07 QUEENS,4044140095,QUEENS,1031785,219339,ONLINE,Unspecified,QUEENS,40.76858346884887,-73.82839065247892,"{'latitude': '40.76858346884887', 'longitude': '-73.82839065247892', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13832,22,3,3,67,67,,2025-07-04T23:20:28.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,,,
65457760,2025-07-04T22:47:53.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10465,1017 HUNTINGTON AVENUE,HUNTINGTON AVENUE,BARKLEY AVENUE,BRUCKNER BOULEVARD,BARKLEY AVENUE,BRUCKNER BOULEVARD,ADDRESS,BRONX,HUNTINGTON AVENUE,Closed,2025-07-05T01:48:20.000,10 BRONX,2055370025,BRONX,1030832,241366,MOBILE,Unspecified,BRONX,40.82904653935085,-73.83167833125702,"{'latitude': '40.82904653935085', 'longitude': '-73.83167833125702', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11274,43,5,12,28,28,,2025-07-05T01:48:12.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65469055,2025-07-04T22:47:45.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11106,36-63 34 STREET,34 STREET,36 AVENUE,37 AVENUE,36 AVENUE,37 AVENUE,ADDRESS,ASTORIA,34 STREET,In Progress,2025-07-05T02:29:47.000,01 QUEENS,4006340007,QUEENS,1004146,214137,MOBILE,Unspecified,QUEENS,40.75441073226696,-73.92818741282252,"{'latitude': '40.754410732266955', 'longitude': '-73.92818741282252', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16863,39,3,33,72,72,,,,,,,,,,,
65457796,2025-07-04T22:47:44.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,Closed,2025-07-04T22:59:05.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14508,25,3,24,65,65,,2025-07-04T22:59:01.000,The Police Department responded to the complaint and determined that police action was not necessary.,,,,,,,,
65462525,2025-07-04T22:47:41.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11208,167 ATKINS AVENUE,ATKINS AVENUE,GLENMORE AVENUE,PITKIN AVENUE,GLENMORE AVENUE,PITKIN AVENUE,ADDRESS,BROOKLYN,ATKINS AVENUE,Closed,2025-07-04T23:31:20.000,05 BROOKLYN,3040070007,BROOKLYN,1017785,185222,ONLINE,Unspecified,BROOKLYN,40.675004839011095,-73.87910292024391,"{'latitude': '40.675004839011095', 'longitude': '-73.87910292024391', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17215,45,2,37,47,47,SUV,2025-07-04T23:31:15.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65457940,2025-07-04T22:47:37.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10468,2701 GRAND CONCOURSE,GRAND CONCOURSE,EAST KINGSBRIDGE ROAD,EAST  196 STREET,EAST KINGSBRIDGE ROAD,EAST  196 STREET,ADDRESS,BRONX,GRAND CONCOURSE,Closed,2025-07-05T00:43:36.000,07 BRONX,2033140051,BRONX,1013712,255265,ONLINE,Unspecified,BRONX,40.867268865019774,-73.8934794219803,"{'latitude': '40.867268865019774', 'longitude': '-73.8934794219803', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11606,24,5,29,34,34,,2025-07-05T00:43:29.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,,,
65467126,2025-07-04T22:47:34.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11233,601 BAINBRIDGE STREET,BAINBRIDGE STREET,THOMAS S BOYLAND STREET,ROCKAWAY AVENUE,THOMAS S BOYLAND STREET,ROCKAWAY AVENUE,ADDRESS,BROOKLYN,BAINBRIDGE STREET,Closed,2025-07-04T22:54:00.000,16 BROOKLYN,3015070058,BROOKLYN,1008361,188140,ONLINE,Unspecified,BROOKLYN,40.68304476794855,-73.91306693046133,"{'latitude': '40.68304476794855', 'longitude': '-73.91306693046133', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13516,55,2,17,46,46,,2025-07-04T22:53:57.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65464420,2025-07-04T22:47:28.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032,600 WEST  164 STREET,WEST  164 STREET,BROADWAY,FORT WASHINGTON AVENUE,BROADWAY,FORT WASHINGTON AVENUE,ADDRESS,NEW YORK,WEST  164 STREET,In Progress,,12 MANHATTAN,1021370141,MANHATTAN,1000286,244796,ONLINE,Unspecified,MANHATTAN,40.83856917947116,-73.94204647344907,"{'latitude': '40.83856917947116', 'longitude': '-73.94204647344907', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13090,47,4,23,21,21,,,,,,,,,,,
65460696,2025-07-04T22:47:26.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11204,2030 71 STREET,71 STREET,20 AVENUE,21 AVENUE,20 AVENUE,21 AVENUE,ADDRESS,BROOKLYN,71 STREET,Closed,2025-07-05T01:36:45.000,11 BROOKLYN,3061850018,BROOKLYN,987415,162475,MOBILE,Unspecified,BROOKLYN,40.612632175828026,-73.98860051825663,"{'latitude': '40.612632175828026', 'longitude': '-73.98860051825663', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16867,1,2,45,37,37,,2025-07-05T01:36:40.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,,,
65457149,2025-07-04T22:47:25.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,11237,KNICKERBOCKER AVENUE,KNICKERBOCKER AVENUE,KNICKERBOCKER AVENUE,STOCKHOLM STREET,KNICKERBOCKER AVENUE,STOCKHOLM STREET,INTERSECTION,,,Closed,2025-07-04T23:01:41.000,04 BROOKLYN,,BROOKLYN,1005980,194561,ONLINE,Unspecified,BROOKLYN,40.70067508915607,-73.92163099375843,"{'latitude': '40.70067508915607', 'longitude': '-73.92163099375843', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13828,42,2,37,53,53,SUV,2025-07-04T23:01:38.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65465661,2025-07-04T22:47:12.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,11225,331 WINTHROP STREET,WINTHROP STREET,NOSTRAND AVENUE,NEW YORK AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,WINTHROP STREET,Closed,2025-07-05T01:18:24.000,09 BROOKLYN,3048190062,BROOKLYN,998383,178709,MOBILE,Unspecified,BROOKLYN,40.657180341311175,-73.94906272699636,"{'latitude': '40.657180341311175', 'longitude': '-73.94906272699636', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13509,17,2,11,44,44,Car,2025-07-05T01:18:22.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65460869,2025-07-04T22:47:08.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10312,64 HAMPTON GREEN,HAMPTON GREEN,BEND,BARCLAY CIRCLE,BEND,BARCLAY CIRCLE,ADDRESS,STATEN ISLAND,HAMPTON GREEN,Closed,2025-07-04T23:16:12.000,03 STATEN ISLAND,5060180164,STATEN ISLAND,930427,141178,MOBILE,Unspecified,STATEN ISLAND,40.554013374214655,-74.19368610127917,"{'latitude': '40.554013374214655', 'longitude': '-74.19368610127917', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10699,15,1,9,77,77,,2025-07-04T23:16:09.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,,,
65468695,2025-07-04T22:47:08.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11220,78 68 STREET,68 STREET,NARROWS AVENUE,BLISS TERRACE,NARROWS AVENUE,BLISS TERRACE,ADDRESS,BROOKLYN,68 STREET,Closed,2025-07-04T22:57:35.000,10 BROOKLYN,3058600087,BROOKLYN,975194,172014,MOBILE,Unspecified,BROOKLYN,40.63881066484283,-74.03263008156046,"{'latitude': '40.63881066484283', 'longitude': '-74.03263008156046', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18180,10,2,44,41,41,,2025-07-04T22:57:31.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,,,
65465521,2025-07-04T22:46:52.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10027,1426 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  130 STREET,WEST  131 STREET,WEST  130 STREET,WEST  131 STREET,ADDRESS,NEW YORK,AMSTERDAM AVENUE,Closed,2025-07-04T23:02:27.000,09 MANHATTAN,,MANHATTAN,996926,236651,MOBILE,Unspecified,MANHATTAN,40.81621894357275,-73.95420477874691,"{'latitude': '40.81621894357275', 'longitude': '-73.95420477874691', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12424,37,4,23,17,17,,2025-07-04T23:02:25.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65463783,2025-07-04T22:46:43.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11208,22 HEMLOCK STREET,HEMLOCK STREET,JAMAICA AVENUE,ETNA STREET,JAMAICA AVENUE,ETNA STREET,ADDRESS,BROOKLYN,HEMLOCK STREET,Closed,2025-07-05T00:10:33.000,05 BROOKLYN,3041060053,BROOKLYN,1019626,190389,ONLINE,Unspecified,BROOKLYN,40.689179897965744,-73.87243881158682,"{'latitude': '40.689179897965744', 'longitude': '-73.87243881158682', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17215,45,2,37,47,47,,2025-07-05T00:10:31.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65469104,2025-07-04T22:46:26.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10463,58 TERRACE VIEW AVENUE,TERRACE VIEW AVENUE,ADRIAN AVENUE,TEUNISSEN PLACE,ADRIAN AVENUE,TEUNISSEN PLACE,ADDRESS,BRONX,TERRACE VIEW AVENUE,In Progress,,08 BRONX,1022150265,BRONX,1008888,259132,MOBILE,Unspecified,BRONX,40.87789737040826,-73.91090647813085,"{'latitude': '40.87789737040826', 'longitude': '-73.91090647813085', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11272,48,4,39,33,33,Car,,,,,,,,,,
65461309,2025-07-04T22:46:20.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10040,200 STREET,200 STREET,200 STREET,SHERMAN AVENUE,200 STREET,SHERMAN AVENUE,INTERSECTION,,,In Progress,,12 MANHATTAN,,MANHATTAN,1004715,253909,ONLINE,Unspecified,MANHATTAN,40.86357250126242,-73.92601241651245,"{'latitude': '40.86357250126242', 'longitude': '-73.92601241651245', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13098,47,4,39,22,22,,,,,,,,,,,
65460598,2025-07-04T22:46:12.000,NYPD,New York City Police Department,Noise - House of Worship,Loud Music/Party,House of Worship,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,Closed,2025-07-04T22:58:31.000,08 QUEENS,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,40.72195913199264,-73.80969682426189,"{'latitude': '40.72195913199264', 'longitude': '-73.80969682426189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14508,25,3,24,65,65,,2025-07-04T22:58:28.000,The Police Department responded to the complaint and determined that police action was not necessary.,,,,,,,,
65457830,2025-07-04T22:45:47.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,3961 CARPENTER AVENUE,CARPENTER AVENUE,EAST  224 STREET,EAST  225 STREET,EAST  224 STREET,EAST  225 STREET,ADDRESS,BRONX,CARPENTER AVENUE,Closed,2025-07-04T23:51:12.000,12 BRONX,2048200020,BRONX,1021980,262965,PHONE,Unspecified,BRONX,40.88837148880593,-73.86354294201914,"{'latitude': '40.88837148880593', 'longitude': '-73.86354294201914', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11275,29,5,2,30,30,,2025-07-04T23:51:10.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65462291,2025-07-04T22:45:41.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11206,146 MESEROLE STREET,MESEROLE STREET,MANHATTAN AVENUE,GRAHAM AVENUE,MANHATTAN AVENUE,GRAHAM AVENUE,ADDRESS,BROOKLYN,MESEROLE STREET,Closed,2025-07-04T23:14:05.000,01 BROOKLYN,3030520022,BROOKLYN,999812,197229,MOBILE,Unspecified,BROOKLYN,40.7080111167005,-73.94386964505776,"{'latitude': '40.7080111167005', 'longitude': '-73.94386964505776', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17213,36,2,30,56,56,,2025-07-04T23:14:01.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65462337,2025-07-04T22:45:41.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11232,864 42 STREET,42 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,BROOKLYN,42 STREET,Closed,2025-07-04T22:56:10.000,12 BROOKLYN,3009250033,BROOKLYN,984884,174188,MOBILE,Unspecified,BROOKLYN,40.64478243522447,-73.99771540163759,"{'latitude': '40.64478243522447', 'longitude': '-73.99771540163759', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13515,2,2,7,39,39,,2025-07-04T22:56:06.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65464380,2025-07-04T22:45:27.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11414,156-49 78 STREET,78 STREET,156 AVENUE,157 AVENUE,156 AVENUE,157 AVENUE,ADDRESS,HOWARD BEACH,78 STREET,In Progress,2025-07-05T01:52:37.000,10 QUEENS,4139417501,QUEENS,1024466,180247,ONLINE,Unspecified,QUEENS,40.66132176157639,-73.85504695611283,"{'latitude': '40.66132176157639', 'longitude': '-73.85504695611283', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15314,62,3,41,64,64,,,,,,,,,,,
65467169,2025-07-04T22:45:05.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10034,165 SHERMAN AVENUE,SHERMAN AVENUE,ACADEMY STREET,WEST  204 STREET,ACADEMY STREET,WEST  204 STREET,ADDRESS,NEW YORK,SHERMAN AVENUE,Closed,2025-07-04T23:01:10.000,12 MANHATTAN,1022210011,MANHATTAN,1005613,254344,ONLINE,Unspecified,MANHATTAN,40.86476431663921,-73.92276447154296,"{'latitude': '40.86476431663921', 'longitude': '-73.92276447154296', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13092,47,4,39,22,22,,2025-07-04T23:01:07.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65463861,2025-07-04T22:45:03.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11208,14 SHERIDAN AVENUE,SHERIDAN AVENUE,ATLANTIC AVENUE,MC KINLEY AVENUE,ATLANTIC AVENUE,MC KINLEY AVENUE,ADDRESS,BROOKLYN,SHERIDAN AVENUE,Closed,2025-07-04T23:49:27.000,05 BROOKLYN,3041730041,BROOKLYN,1020877,187803,ONLINE,Unspecified,BROOKLYN,40.68207683878811,-73.86794193501046,"{'latitude': '40.68207683878811', 'longitude': '-73.86794193501046', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17215,45,2,37,47,47,,2025-07-04T23:49:23.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65458305,2025-07-04T22:45:00.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10040,85 ELLWOOD STREET,ELLWOOD STREET,WEST  196 STREET,SHERMAN AVENUE,WEST  196 STREET,SHERMAN AVENUE,ADDRESS,NEW YORK,ELLWOOD STREET,In Progress,,12 MANHATTAN,1021740111,MANHATTAN,1003861,253086,ONLINE,Unspecified,MANHATTAN,40.8613155539385,-73.92910230908328,"{'latitude': '40.8613155539385', 'longitude': '-73.92910230908328', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13098,47,4,39,22,22,,,,,,,,,,,
65460802,2025-07-04T22:44:47.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11221,326 VAN BUREN STREET,VAN BUREN STREET,LEWIS AVENUE,STUYVESANT AVENUE,LEWIS AVENUE,STUYVESANT AVENUE,ADDRESS,BROOKLYN,VAN BUREN STREET,Closed,2025-07-04T22:55:55.000,03 BROOKLYN,3016150035,BROOKLYN,1002437,191057,ONLINE,Unspecified,BROOKLYN,40.69106541653573,-73.93441824018235,"{'latitude': '40.69106541653573', 'longitude': '-73.93441824018235', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18181,69,2,49,52,52,,2025-07-04T22:55:52.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,,,
65466895,2025-07-04T22:44:46.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11354,34-25 LINDEN PLACE,LINDEN PLACE,LATIMER PLACE,35 AVENUE,LATIMER PLACE,35 AVENUE,ADDRESS,FLUSHING,LINDEN PLACE,Closed,2025-07-04T23:08:28.000,07 QUEENS,4049510008,QUEENS,1030988,218462,PHONE,Unspecified,QUEENS,40.76618058536933,-73.83127404782203,"{'latitude': '40.766180585369334', 'longitude': '-73.83127404782203', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13832,22,3,3,67,67,,2025-07-04T23:08:25.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,,,
65465943,2025-07-04T22:44:36.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10040,14 THAYER STREET,THAYER STREET,NAGLE AVENUE,SHERMAN AVENUE,NAGLE AVENUE,SHERMAN AVENUE,ADDRESS,NEW YORK,THAYER STREET,In Progress,,12 MANHATTAN,1021740224,MANHATTAN,1004700,253289,MOBILE,Unspecified,MANHATTAN,40.861870823878704,-73.9260685381408,"{'latitude': '40.861870823878704', 'longitude': '-73.9260685381408', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13098,47,4,39,22,22,,,,,,,,,,,
65469024,2025-07-04T22:44:27.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11378,44-05 55 AVENUE,55 AVENUE,44 STREET,46 STREET,44 STREET,46 STREET,ADDRESS,MASPETH,55 AVENUE,In Progress,2025-07-05T02:06:51.000,02 QUEENS,4025380001,QUEENS,1005379,205193,ONLINE,Unspecified,QUEENS,40.72985883061877,-73.92376512203825,"{'latitude': '40.72985883061877', 'longitude': '-73.92376512203825', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14788,53,3,34,66,66,,,,,,,,,,,
65468635,2025-07-04T22:44:26.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10308,41 ARMSTRONG AVENUE,ARMSTRONG AVENUE,DEAD END,HIGHLAND LANE,DEAD END,HIGHLAND LANE,ADDRESS,STATEN ISLAND,ARMSTRONG AVENUE,Closed,2025-07-05T00:19:29.000,03 STATEN ISLAND,5053140009,STATEN ISLAND,943321,134638,MOBILE,Unspecified,STATEN ISLAND,40.53613121730808,-74.14724661605803,"{'latitude': '40.53613121730808', 'longitude': '-74.14724661605803', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10695,15,1,9,76,76,,2025-07-05T00:19:27.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,,,
65463980,2025-07-04T22:44:17.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10453,2226 LORING PLACE NORTH,LORING PLACE NORTH,HALL OF FAME TERRACE,WEST  183 STREET,HALL OF FAME TERRACE,WEST  183 STREET,ADDRESS,BRONX,LORING PLACE,Closed,2025-07-05T00:48:52.000,07 BRONX,2032240017,BRONX,1009141,252545,MOBILE,Unspecified,BRONX,40.859817364320826,-73.91001607319848,"{'latitude': '40.859817364320826', 'longitude': '-73.91001607319848', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10931,24,5,29,34,34,,2025-07-05T00:48:49.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,,,
65459452,2025-07-04T22:44:13.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11368,105-23 53 AVENUE,53 AVENUE,103 STREET,106 STREET,103 STREET,106 STREET,ADDRESS,CORONA,53 AVENUE,Closed,2025-07-05T00:45:50.000,04 QUEENS,4019430072,QUEENS,1024220,209686,MOBILE,Unspecified,QUEENS,40.74212591742626,-73.85575890481729,"{'latitude': '40.742125917426264', 'longitude': '-73.85575890481729', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14510,66,3,21,68,68,,2025-07-05T00:45:47.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
